14801,331371,0,139,37582,1822,740,13927,0,46153,0,17688,0,8411,0,9313,0,8095,0,17762,0,60434,0,0,0,54209,0,0,0,1621,0,805,0,2115,0,74,0,444,0,1678,0,1406,0,0,0,2169,0,0,0,33,0,12,0,6,0,7,0,14,0,13,0,41,0,0,0,38,0,0,0,19,0,9,0,15,0,1,0,6,0,8,0,19,0,0,0,22,0,0,86,74,1474,1474,1370,173,377,126,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,86,74,591,74,154,166,455,74,74,74,74,105,74,74,490,175,188,74,74,74,1474,1474,1474,1474,661,1474,1474,1474,1474,1474,1474,1474,1474,1474,311,1474,1474,1474,1474,1474
14893,331322,0,139,37583,1853,740,10846,0,42746,0,32502,0,10198,0,14634,0,1736,965,0,3022,0,66330,0,64856,0,0,0,0,2438,0,1790,0,1159,0,785,0,148,0,0,1382,0,1406,0,1406,0,0,0,0,29,0,23,0,7,0,13,0,4,3,0,3,0,45,0,44,0,0,0,0,24,0,17,0,10,0,8,0,2,0,0,4,0,19,0,19,0,0,0,86,74,1474,1474,1370,174,377,126,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,86,74,591,74,154,166,455,74,105,74,74,490,175,188,74,74,74,74,74,74,74,1474,1474,129,510,1474,1474,1474,1474,1289,1474,1474,1474,1474,1474,1474,1474,1474,1083,748
15171,331357,0,144,37584,1853,740,14164,0,36054,0,35450,0,5896,0,13144,0,9313,8096,0,28444,0,64856,0,60434,0,0,0,0,2917,0,1258,0,361,0,2041,0,148,444,0,1900,0,1554,0,1480,0,0,0,0,27,0,25,0,4,0,9,0,7,14,0,21,0,44,0,41,0,0,0,0,23,0,17,0,3,0,14,0,2,6,0,11,0,21,0,20,0,0,0,86,74,1474,1474,1370,175,377,126,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,86,74,591,74,154,166,455,74,105,74,74,74,74,74,490,175,188,74,74,74,1474,1474,1474,1474,1474,1474,1474,898,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474
