18538,555748,0,178,34805,1855,740,14341,42015,47168,48830,0,15449,1707,0,0,0,15378,19162,38324,17688,16214,33902,11792,47402,94683,0,0,1918,2801,3180,0,370,148,0,1403,0,222,370,666,370,148,518,222,1332,1945,0,0,33,32,35,0,14,4,0,0,0,12,13,26,12,11,23,8,33,65,0,0,18,29,27,0,5,2,0,3,0,3,5,9,5,2,7,3,14,19,0,0,86,74,1474,1474,1370,174,377,117,74,105,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,86,74,591,74,154,166,457,74,105,74,74,74,74,74,74,74,74,74,74,74,1474,1474,1474,1474,1474,1474,1474,1075,1474,1474,1474,1474,1474,1474,1275,1474,1474,1474,1474,1474
18514,555565,0,178,37583,1855,740,14358,44294,7370,36850,2948,20636,7474,17179,0,0,0,0,74,18261,82544,63382,40603,67605,48642,0,0,2357,74,962,74,509,1470,967,74,0,1403,0,0,148,1776,1258,2241,740,740,0,0,31,5,25,2,14,6,18,0,0,0,0,1,13,56,43,29,46,33,0,0,23,1,13,1,5,10,9,1,0,3,0,0,2,24,17,19,10,10,0,0,86,74,1474,1474,1370,174,377,126,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,86,74,591,74,154,166,457,74,105,74,74,74,74,74,514,175,188,74,74,74,1474,1474,1474,1474,1474,1092,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,323,1474,1474,1257
15628,555711,0,139,37583,1855,740,14356,6543,41272,13266,35450,5896,8844,32274,13237,0,0,0,0,0,104929,66330,14740,40775,60434,0,0,1030,1469,592,962,74,296,2946,592,0,0,1403,0,0,518,814,74,1723,518,0,0,8,28,9,25,4,6,23,18,0,0,0,0,0,73,45,10,29,41,0,0,6,11,8,13,1,4,24,8,0,0,3,0,0,7,11,1,12,7,0,0,86,74,1474,1474,1370,174,377,126,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,86,74,591,74,154,166,457,74,105,74,514,175,188,74,74,74,74,74,74,74,1474,1474,1474,1474,1474,1474,1474,1474,1090,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474
